duration,total_bytes,packet_count,interval_mean,interval_variance,bytes_per_packet,packets_per_second,byte_rate,label,attack_type,prediction
0.0088388919830322,465,7,0.0014731486638387,6.847026714101251e-06,66.42857142857143,791.9544682113668,52608.40395975508,1,1_beacon_capture,1
0.0087344646453857,751,6,0.0017468929290771,7.505290227527439e-06,125.16666666666669,686.9339156544288,85981.22844274601,1,1_beacon_capture,1
0.0029592514038085,465,7,0.0004932085673014,3.997746805200425e-07,66.42857142857143,2365.4631002255883,157134.3345149855,1,1_beacon_capture,1
0.0028572082519531,751,6,0.0005714416503906,3.798348961936426e-07,125.16666666666669,2099.951935914553,262843.9839786382,1,1_beacon_capture,1
0.0027697086334228,465,7,0.0004616181055704,3.807117805207681e-07,66.42857142857143,2527.341654471895,167887.69561849014,1,1_beacon_capture,1
0.0026650428771972,751,6,0.0005330085754394,3.890286416208256e-07,125.16666666666669,2251.370907139023,281796.59187690105,1,1_beacon_capture,1
0.0031459331512451,465,7,0.0005243221918741,4.314041919744544e-07,66.42857142857143,2225.0949602122014,147809.87949981054,1,1_beacon_capture,1
0.0030305385589599,751,6,0.0006061077117919,4.390657386466045e-07,125.16666666666669,1979.8461175359923,247810.7390449217,1,1_beacon_capture,1
0.0066010951995849,465,7,0.0011001825332641,2.65228866188257e-06,66.42857142857143,1060.4300935457077,70442.8562141077,1,1_beacon_capture,1
0.0063533782958984,751,6,0.0012706756591796,2.831555630109506e-06,125.16666666666669,944.379465625938,118204.8297808466,1,1_beacon_capture,1
0.0026848316192626,465,7,0.0004474719365437,3.435568945380712e-07,66.42857142857143,2607.2398543646214,173195.21889707842,1,1_beacon_capture,1
0.0025758743286132,751,6,0.0005151748657226,3.4926777971122645e-07,125.16666666666669,2329.306182895224,291551.4905590522,1,1_beacon_capture,1
1.3821606636047363,11826,19,0.0767867035335964,0.0295828799369344,622.421052631579,13.746592925345707,8556.168838691492,1,2_dns_tunneling_capture,0
123.89517211914062,470,6,24.77903442382813,420.93308855584,78.33333333333333,0.048428037165405,3.7935295779567295,1,2_dns_tunneling_capture,1
126.13310265541077,11948,32,4.068809763077767,153.7299201325376,373.375,0.2537002525611566,94.72533180002183,1,2_dns_tunneling_capture,1
140.03093600273132,6288,60,2.373405694961548,23.49075717317865,104.8,0.4284767474440769,44.90436313213925,1,2_dns_tunneling_capture,1
48.30931210517883,12742,135,0.3605172545162599,0.0578547181879849,94.38518518518518,2.794492285588306,263.75867187382363,1,2_dns_tunneling_capture,1
140.56879115104675,4988,58,2.46611914300082,6.298693221220305,86.0,0.412609367449683,35.48440560067274,1,2_dns_tunneling_capture,1
0.4986889362335205,347,2,0.4986889362335205,0.0,173.5,4.010516084646928,695.8245406862419,1,2_dns_tunneling_capture,0
0.4985859394073486,392,2,0.4985859394073486,0.0,196.0,4.011344568555882,786.2235354369528,1,2_dns_tunneling_capture,0
0.3437793254852295,352,2,0.3437793254852295,0.0,176.0,5.817685508507783,1023.9126494973698,1,2_dns_tunneling_capture,0
0.3427987098693847,307,2,0.3427987098693847,0.0,153.5,5.834327675159723,895.5692981370174,1,2_dns_tunneling_capture,0
0.3689422607421875,162,3,0.1844711303710937,0.0340037418229712,54.0,8.13135365399727,439.0930973158526,1,2_dns_tunneling_capture,0
124.2673327922821,1560,16,8.284488852818807,262.5261255104948,97.5,0.1287546746234961,12.55358077579088,1,2_dns_tunneling_capture,1
3.0016040802001958,198,3,1.5008020401000977,0.2498440985621073,66.0,0.9994655923441814,65.96472909471598,1,2_dns_tunneling_capture,0
3.0005550384521484,198,3,1.5002775192260742,0.2497916655831886,66.0,0.999815021406028,65.98779141279785,1,2_dns_tunneling_capture,0
3.0010011196136475,198,3,1.5005005598068235,0.250787997320586,66.0,0.9996664047850218,65.97798271581144,1,2_dns_tunneling_capture,0
77.60651540756226,205627,247,0.3154736398681392,4.127448383736896,832.497975708502,3.182722464767841,2649.610009161202,1,2_dns_tunneling_capture,1
140.56171703338623,5808,68,2.097936075125168,5.973877137758571,85.41176470588235,0.4837732594277333,41.31992780523934,1,2_dns_tunneling_capture,1
140.8415412902832,5225,39,3.706356349744295,31.544994573686644,133.97435897435898,0.2769069384125708,37.09842956937647,1,2_dns_tunneling_capture,1
3.002272605895996,258,3,1.501136302947998,0.2501084922215,86.0,0.9992430381266736,85.93490127889392,1,2_dns_tunneling_capture,0
3.001040458679199,258,3,1.5005202293395996,0.2507250790404782,86.0,0.9996533006823716,85.97018385868395,1,2_dns_tunneling_capture,0
3.0005249977111816,258,3,1.5002624988555908,0.2500395790505081,86.0,0.999825031382314,85.98495269887901,1,2_dns_tunneling_capture,0
138.71903586387634,7759,38,3.749163131456117,33.95942712108833,204.18421052631575,0.2739350065645571,55.93320305090523,1,2_dns_tunneling_capture,1
3.000898122787476,258,3,1.5004490613937378,0.2499326512878639,86.0,0.9997007153356338,85.97426151886451,1,2_dns_tunneling_capture,0
3.0005342960357666,258,3,1.5002671480178833,0.250697025046648,86.0,0.9998219330349024,85.9846862410016,1,2_dns_tunneling_capture,0
3.0013327598571777,258,3,1.5006663799285889,0.2503322273824437,86.0,0.9995559439876166,85.96181118293504,1,2_dns_tunneling_capture,0
3.000746250152588,198,3,1.500373125076294,0.2500803535168074,66.0,0.9997513118103372,65.98358657948225,1,2_dns_tunneling_capture,0
3.0004825592041016,198,3,1.5002412796020508,0.2502122375610724,66.0,0.9998391728015144,65.98938540489995,1,2_dns_tunneling_capture,0
3.000340700149536,198,3,1.500170350074768,0.2502832022207855,66.0,0.9998864461794224,65.99250544784188,1,2_dns_tunneling_capture,0
0.9997150897979736,172,2,0.9997150897979736,0.0,86.0,2.000569982797967,172.04901852062514,1,2_dns_tunneling_capture,0
1.0005505084991455,172,2,1.0005505084991455,0.0,86.0,1.998899588787434,171.90536463571934,1,2_dns_tunneling_capture,0
1.0004308223724363,172,2,1.0004308223724363,0.0,86.0,1.999138726311101,171.92593046275468,1,2_dns_tunneling_capture,0
1.0000004768371582,172,2,1.0000004768371582,0.0,86.0,1.9999990463261383,171.9999179840479,1,2_dns_tunneling_capture,0
1.0007739067077637,172,2,1.0007739067077637,0.0,86.0,1.99845338352134,171.86699098283523,1,2_dns_tunneling_capture,0
1.000612497329712,172,2,1.000612497329712,0.0,86.0,1.998775755187255,171.89471494610393,1,2_dns_tunneling_capture,0
1.0586423873901367,8418,19,0.0588134659661187,0.0061991518632265,443.05263157894734,17.947514879732484,7951.693697767792,1,2_dns_tunneling_capture,0
137.66376566886902,4664,44,3.201482922531837,32.62281680961898,106.0,0.3196193260166648,33.87964855776647,1,2_dns_tunneling_capture,1
1.001133680343628,172,2,1.001133680343628,0.0,86.0,1.9977352068642045,171.8052277903216,1,2_dns_tunneling_capture,0
1.00087571144104,172,2,1.00087571144104,0.0,86.0,1.9982501095170364,171.84950941846512,1,2_dns_tunneling_capture,0
1.0011556148529053,172,2,1.0011556148529053,0.0,86.0,1.997691438102607,171.8014636768242,1,2_dns_tunneling_capture,0
1.0000832080841064,172,2,1.0000832080841064,0.0,86.0,1.9998335976778052,171.98568940029128,1,2_dns_tunneling_capture,0
0.9998314380645752,172,2,0.9998314380645752,0.0,86.0,2.000337180706682,172.02899754077467,1,2_dns_tunneling_capture,0
0.9996614456176758,172,2,0.9996614456176758,0.0,86.0,2.000677338080424,172.05825107491646,1,2_dns_tunneling_capture,0
1.0006954669952393,132,2,1.0006954669952393,0.0,66.0,1.9986100326859129,131.90826215727026,1,2_dns_tunneling_capture,0
1.0003247261047363,132,2,1.0003247261047363,0.0,66.0,1.999350758616153,131.9571500686661,1,2_dns_tunneling_capture,0
1.0001170635223389,132,2,1.0001170635223389,0.0,66.0,1.9997659003598507,131.98454942375014,1,2_dns_tunneling_capture,0
85.23251414299011,2574,18,5.01367730252883,74.12421167114579,143.0,0.2111870121512823,30.19974273763338,1,2_dns_tunneling_capture,1
130.8654384613037,12499,43,3.115843772888184,44.24513392648947,290.6744186046512,0.3285817898567229,95.5103207306786,1,2_dns_tunneling_capture,1
86.43298673629761,3430,22,4.115856511252267,54.880400282666045,155.9090909090909,0.2545324514484361,39.683923112188005,1,2_dns_tunneling_capture,1
0.6867470741271973,13175,25,0.0286144614219665,0.0049433671732082,527.0,36.40350420389206,19184.64671545112,1,2_dns_tunneling_capture,0
0.377357006072998,11930,22,0.0179693812415713,0.0011807259350791,542.2727272727273,58.3002293476544,31614.62436897805,1,2_dns_tunneling_capture,0
1.863309860229492,13120,20,0.0980689400120785,0.0271337682501006,656.0,10.733587808920158,7041.233602651623,1,2_dns_tunneling_capture,0
90.39835929870604,483,6,18.07967185974121,483.1879420166914,80.5,0.066372886040708,5.343017326277,1,2_dns_tunneling_capture,1
0.4848129749298095,13834,25,0.0202005406220753,0.0016931069594931,553.36,51.566276673225296,28534.71485989595,1,2_dns_tunneling_capture,0
0.0631957054138183,392,2,0.0631957054138183,0.0,196.0,31.647720156038964,6202.953150583637,1,2_dns_tunneling_capture,0
0.0629398822784423,392,2,0.0629398822784423,0.0,196.0,31.776354317793544,6228.165446287535,1,2_dns_tunneling_capture,0
0.0627601146697998,347,2,0.0627601146697998,0.0,173.5,31.867373259634928,5528.98926054666,1,2_dns_tunneling_capture,0
104.40671420097352,57353,99,1.065374634703811,30.69801487396844,579.3232323232323,0.9482148802177024,549.322909344706,1,2_dns_tunneling_capture,1
1.865391731262207,18536,30,0.064323852802145,0.0194538532368133,617.8666666666667,16.082412877267696,9936.786836434469,1,2_dns_tunneling_capture,0
96.28223276138306,12659,23,4.376465125517412,165.72501410066351,550.3913043478261,0.2388810410847146,131.4780477865827,1,2_dns_tunneling_capture,1
0.0585386753082275,247,2,0.0585386753082275,0.0,123.5,34.165446851492085,4219.432686159273,1,2_dns_tunneling_capture,0
0.0595252513885498,268,2,0.0595252513885498,0.0,134.0,33.599186115906384,4502.290939531456,1,2_dns_tunneling_capture,0
0.0580625534057617,309,2,0.0580625534057617,0.0,154.5,34.44560879063121,5321.846558152522,1,2_dns_tunneling_capture,0
100.85985326766968,17166,41,2.521496331691742,96.137448654501,418.6829268292683,0.4065046564284704,170.19655932319813,1,2_dns_tunneling_capture,1
0.6986498832702637,15458,28,0.0258759216026023,0.0047146048027628,552.0714285714286,40.07729861620626,22125.531500332723,1,2_dns_tunneling_capture,0
45.1090362071991,668,8,6.444148029599871,246.3549329464366,83.5,0.1773480586739571,14.808562899275415,1,2_dns_tunneling_capture,1
1.944257497787476,9056,19,0.1080143054326375,0.0218773307652418,476.6315789473685,9.772368125940933,4657.819249922162,1,2_dns_tunneling_capture,0
60.13694047927856,16326,175,0.3456146004556239,0.0572278620221394,93.29142857142855,2.910024996371405,271.4803890900546,1,2_dns_tunneling_capture,1
1.6379122734069824,12412,23,0.0744505578821355,0.0190934839771401,539.6521739130435,14.042266105106012,7577.9394302859055,1,2_dns_tunneling_capture,0
33.266005516052246,883,6,6.653201103210449,151.40710519616945,147.16666666666666,0.1803643060512554,26.543613707209765,1,2_dns_tunneling_capture,1
1.3877975940704346,9663,25,0.0578248997529347,0.0143325559031996,386.52,18.014154302339264,6962.830920940173,1,2_dns_tunneling_capture,0
0.91756010055542,12066,28,0.0339837074279785,0.0046351916831444,430.9285714285714,30.515712249313115,13150.092285721856,1,2_dns_tunneling_capture,0
8.276349067687988,148,2,8.276349067687988,0.0,74.0,0.2416524464643808,17.882281038364184,1,2_dns_tunneling_capture,1
51.71110796928406,2064,24,2.248309042142785,23.137016972998005,86.0,0.4641169168963811,39.91405485308878,1,2_dns_tunneling_capture,1
0.1064045429229736,261,2,0.1064045429229736,0.0,130.5,18.796189946963093,2452.902788078684,1,2_dns_tunneling_capture,0
1.707500696182251,9057,19,0.0948611497879028,0.01752383470724,476.6842105263158,11.127374672514936,5304.243810998304,1,2_dns_tunneling_capture,0
0.1122889518737793,261,2,0.1122889518737793,0.0,130.5,17.81119127595154,2324.360461511676,1,2_dns_tunneling_capture,0
0.048142671585083,261,2,0.048142671585083,0.0,130.5,41.54318682679212,5421.385880896372,1,2_dns_tunneling_capture,0
0.2191481590270996,301,2,0.2191481590270996,0.0,150.5,9.12624595560797,1373.5000163189995,1,2_dns_tunneling_capture,0
0.0631399154663086,261,2,0.0631399154663086,0.0,130.5,31.675683840077333,4133.676741130092,1,2_dns_tunneling_capture,0
0.2117505073547363,301,2,0.2117505073547363,0.0,150.5,9.44507772370759,1421.4841974179922,1,2_dns_tunneling_capture,0
0.055305004119873,261,2,0.055305004119873,0.0,130.5,36.1630928670581,4719.283619151082,1,2_dns_tunneling_capture,0
0.2326703071594238,301,2,0.2326703071594238,0.0,150.5,8.595854040926744,1293.6760331594749,1,2_dns_tunneling_capture,0
0.077195405960083,261,2,0.077195405960083,0.0,130.5,25.90827750856289,3381.030214867457,1,2_dns_tunneling_capture,0
0.0895686149597168,222,3,0.0447843074798584,0.0019967604276303,74.0,33.49387507386645,2478.546755466117,1,2_dns_tunneling_capture,0
0.222822904586792,301,2,0.222822904586792,0.0,150.5,8.975737946280015,1350.848560915142,1,2_dns_tunneling_capture,0
0.0663197040557861,261,2,0.0663197040557861,0.0,130.5,30.156950011683712,3935.481976524725,1,2_dns_tunneling_capture,0
0.2536470890045166,301,2,0.2536470890045166,0.0,150.5,7.884971232468537,1186.6881704865148,1,2_dns_tunneling_capture,0
0.0974140167236328,261,2,0.0974140167236328,0.0,130.5,20.53092632114816,2679.2858849098347,1,2_dns_tunneling_capture,0
0.2626986503601074,301,2,0.2626986503601074,0.0,150.5,7.613286163664713,1145.7995676315393,1,2_dns_tunneling_capture,0
0.1065058708190918,261,2,0.1065058708190918,0.0,130.5,18.77830756763775,2450.5691375767265,1,2_dns_tunneling_capture,0
0.1885497570037841,301,2,0.1885497570037841,0.0,150.5,10.607279647461228,1596.3955869429149,1,2_dns_tunneling_capture,0
0.0324509143829345,261,2,0.0324509143829345,0.0,130.5,61.63154530560066,8042.916662380886,1,2_dns_tunneling_capture,0
0.2629225254058838,301,2,0.2629225254058838,0.0,150.5,7.606803551397971,1144.8239344853946,1,2_dns_tunneling_capture,0
0.1074216365814209,261,2,0.1074216365814209,0.0,130.5,18.61822314058758,2429.6781198466792,1,2_dns_tunneling_capture,0
37.15859127044678,10276,110,0.340904507068319,0.0561024855965913,93.41818181818182,2.9602844521042417,276.5443911802108,1,2_dns_tunneling_capture,0
0.2192044258117675,301,2,0.2192044258117675,0.0,150.5,9.123903372815176,1373.147457608684,1,2_dns_tunneling_capture,0
0.0630550384521484,261,2,0.0630550384521484,0.0,130.5,31.71832178831785,4139.24099337548,1,2_dns_tunneling_capture,0
0.2770342826843261,301,2,0.2770342826843261,0.0,150.5,7.219323112724469,1086.5081284650323,1,2_dns_tunneling_capture,0
0.1208674907684326,261,2,0.1208674907684326,0.0,130.5,16.54704658204377,2159.3895789567123,1,2_dns_tunneling_capture,0
0.2270863056182861,301,2,0.2270863056182861,0.0,150.5,8.807224172125286,1325.4872379048556,1,2_dns_tunneling_capture,0
0.0712616443634033,261,2,0.0712616443634033,0.0,130.5,28.065588688928813,3662.55932390521,1,2_dns_tunneling_capture,0
0.6958186626434326,511,4,0.2319395542144775,0.0183605997120063,127.75,5.7486241958557125,734.3867410205672,1,2_dns_tunneling_capture,0
28.43234395980835,54315,70,0.4120629559392514,10.00506465453638,775.9285714285714,2.461984847220167,1910.324385382334,1,2_dns_tunneling_capture,1
0.1069414615631103,261,2,0.1069414615631103,0.0,130.5,18.701820330178688,2440.587553088319,1,2_dns_tunneling_capture,0
0.2188270092010498,301,2,0.2188270092010498,0.0,150.5,9.139639605285092,1375.5157605954064,1,2_dns_tunneling_capture,0
0.0632874965667724,261,2,0.0632874965667724,0.0,130.5,31.60181881882259,4124.037355856348,1,2_dns_tunneling_capture,0
0.1887586116790771,301,2,0.1887586116790771,0.0,150.5,10.595543070640677,1594.6292321314218,1,2_dns_tunneling_capture,0
0.0314500331878662,261,2,0.0314500331878662,0.0,130.5,63.59293766251488,8298.878364958191,1,2_dns_tunneling_capture,0
0.232980728149414,301,2,0.232980728149414,0.0,150.5,8.584401018428313,1291.952353273461,1,2_dns_tunneling_capture,0
0.0759463310241699,261,2,0.0759463310241699,0.0,130.5,26.33438604642402,3436.6373790583343,1,2_dns_tunneling_capture,0
0.1945803165435791,301,2,0.1945803165435791,0.0,150.5,10.27853194776806,1546.9190581390933,1,2_dns_tunneling_capture,0
0.0376617908477783,261,2,0.0376617908477783,0.0,130.5,53.10421928908303,6930.100617225335,1,2_dns_tunneling_capture,0
0.2565538883209228,301,2,0.2565538883209228,0.0,150.5,7.795633163424142,1173.2427910953334,1,2_dns_tunneling_capture,0
0.099172830581665,261,2,0.099172830581665,0.0,130.5,20.166813715708926,2631.7691899000147,1,2_dns_tunneling_capture,0
0.1981837749481201,301,2,0.1981837749481201,0.0,150.5,10.091643478501473,1518.7923435144717,1,2_dns_tunneling_capture,0
0.0403132438659668,261,2,0.0403132438659668,0.0,130.5,49.61148764534024,6474.299137716902,1,2_dns_tunneling_capture,0
0.2066025733947754,301,2,0.2066025733947754,0.0,150.5,9.6804215317222,1456.9034405241912,1,2_dns_tunneling_capture,0
0.0499439239501953,261,2,0.0499439239501953,0.0,130.5,40.04491120870728,5225.8609127363,1,2_dns_tunneling_capture,0
0.3099086284637451,301,2,0.3099086284637451,0.0,150.5,6.453515056725732,971.2540160372228,1,2_dns_tunneling_capture,0
0.1521925926208496,261,2,0.1521925926208496,0.0,130.5,13.141244035329024,1714.9323466104377,1,2_dns_tunneling_capture,0
0.2225034236907959,301,2,0.2225034236907959,0.0,150.5,8.988625733594644,1352.788172905994,1,2_dns_tunneling_capture,0
0.0651893615722656,261,2,0.0651893615722656,0.0,130.5,30.67985253671953,4003.7207560418974,1,2_dns_tunneling_capture,0
0.2103073596954345,301,2,0.2103073596954345,0.0,150.5,9.509890680461131,1431.2385474094,1,2_dns_tunneling_capture,0
0.0538504123687744,261,2,0.0538504123687744,0.0,130.5,37.13991986363536,4846.759542204414,1,2_dns_tunneling_capture,0
0.2246303558349609,301,2,0.2246303558349609,0.0,150.5,8.903516145740463,1339.9791799339396,1,2_dns_tunneling_capture,0
0.0681416988372802,261,2,0.0681416988372802,0.0,130.5,29.35060372908991,3830.2537866462335,1,2_dns_tunneling_capture,0
0.1845951080322265,301,2,0.1845951080322265,0.0,150.5,10.8345233051942,1630.5957574317274,1,2_dns_tunneling_capture,0
0.0280776023864746,261,2,0.0280776023864746,0.0,130.5,71.23115330400965,9295.665506173258,1,2_dns_tunneling_capture,0
0.2387435436248779,301,2,0.2387435436248779,0.0,150.5,8.377189890179686,1260.7670784720426,1,2_dns_tunneling_capture,0
0.081963300704956,261,2,0.081963300704956,0.0,130.5,24.401164701741525,3184.351993577269,1,2_dns_tunneling_capture,0
0.0525169372558593,267,2,0.0525169372558593,0.0,133.5,38.082951986634704,5084.074090215733,1,2_dns_tunneling_capture,0
0.0522160530090332,295,2,0.0522160530090332,0.0,147.5,38.30239715081503,5649.603579745217,1,2_dns_tunneling_capture,0
0.0532724857330322,283,2,0.0532724857330322,0.0,141.5,37.54283233605292,5312.310775551488,1,2_dns_tunneling_capture,0
0.8328094482421875,88601,79,0.0106770442082331,0.0008568466805159,1121.5316455696202,94.85963465801863,106388.08215614063,1,2_dns_tunneling_capture,1
0.2537388801574707,301,2,0.2537388801574707,0.0,150.5,7.882118809536785,1186.2588808352862,1,2_dns_tunneling_capture,0
0.0981326103210449,261,2,0.0981326103210449,0.0,130.5,20.380584939674147,2659.6663346274763,1,2_dns_tunneling_capture,0
0.2191584110260009,301,2,0.2191584110260009,0.0,150.5,9.12581903946511,1373.4357654394992,1,2_dns_tunneling_capture,0
0.0627720355987548,261,2,0.0627720355987548,0.0,130.5,31.861321381772605,4157.902440321325,1,2_dns_tunneling_capture,0
0.182086706161499,301,2,0.182086706161499,0.0,150.5,10.983778234892837,1653.0586243513717,1,2_dns_tunneling_capture,0
0.0257284641265869,261,2,0.0257284641265869,0.0,130.5,77.73491608981308,10144.406549720608,1,2_dns_tunneling_capture,0
0.107656717300415,121,2,0.107656717300415,0.0,60.5,18.577568127207694,1123.9428716960658,1,2_dns_tunneling_capture,0
0.1693060398101806,301,2,0.1693060398101806,0.0,150.5,11.812927655991022,1777.8456122266489,1,2_dns_tunneling_capture,0
0.013620376586914,261,2,0.013620376586914,0.0,130.5,146.83881809270412,19162.465761097887,1,2_dns_tunneling_capture,0
0.2469289302825927,301,2,0.2469289302825927,0.0,150.5,8.099496473382608,1218.9742192440824,1,2_dns_tunneling_capture,0
0.0912721157073974,261,2,0.0912721157073974,0.0,130.5,21.91249742047892,2859.5809133724983,1,2_dns_tunneling_capture,0
0.2225663661956787,301,2,0.2225663661956787,0.0,150.5,8.986083720491777,1352.4055999340126,1,2_dns_tunneling_capture,0
0.0659112930297851,261,2,0.0659112930297851,0.0,130.5,30.343813754286455,3959.867694934383,1,2_dns_tunneling_capture,0
0.3178102970123291,301,2,0.3178102970123291,0.0,150.5,6.293062304153136,947.1058767750468,1,2_dns_tunneling_capture,0
0.1612391471862793,261,2,0.1612391471862793,0.0,130.5,12.403935613039454,1618.7135975016488,1,2_dns_tunneling_capture,0
0.2848868370056152,301,2,0.2848868370056152,0.0,150.5,7.020331374455813,1056.5598718555998,1,2_dns_tunneling_capture,0
0.1286664009094238,261,2,0.1286664009094238,0.0,130.5,15.544073556607234,2028.501599137244,1,2_dns_tunneling_capture,0
0.2759733200073242,301,2,0.2759733200073242,0.0,150.5,7.247077362213568,1090.685143013142,1,2_dns_tunneling_capture,0
0.1191990375518798,261,2,0.1191990375518798,0.0,130.5,16.77865896467096,2189.6149948895604,1,2_dns_tunneling_capture,0
0.2229540348052978,301,2,0.2229540348052978,0.0,150.5,8.970458873940396,1350.0540605280296,1,2_dns_tunneling_capture,0
0.0661830902099609,261,2,0.0661830902099609,0.0,130.5,30.21919940055909,3943.6055217729618,1,2_dns_tunneling_capture,0
0.0563557147979736,234,2,0.0563557147979736,0.0,117.0,35.488858710597235,4152.196469139876,1,2_dns_tunneling_capture,0
0.0559215545654296,246,2,0.0559215545654296,0.0,123.0,35.7643848698796,4399.019338995191,1,2_dns_tunneling_capture,0
0.4513049125671386,11476,24,0.0196219527203103,0.0013751315188183,478.1666666666667,53.179124205588224,25428.484557638767,1,2_dns_tunneling_capture,0
11.999563455581663,242,2,11.999563455581663,0.0,121.0,0.1666727300041643,20.167400330503884,1,3_exfiltration_capture,1
11.999164342880247,282,2,11.999164342880247,0.0,141.0,0.1666782738238524,23.50163660916319,1,3_exfiltration_capture,1
135.0003468990326,292,4,45.000115633010864,2.98240138363326e-07,73.0,0.0296295534928633,2.162957404979027,1,3_exfiltration_capture,1
0.0026869773864746,296020,21,0.0001343488693237,2.9371543064371513e-08,14096.190476190475,7815.473291925466,110168400.18456078,1,3_exfiltration_capture,1
0.0026021003723144,1491,21,0.0001301050186157,2.4724943727960632e-08,71.0,8070.403518416712,572998.6498075866,1,3_exfiltration_capture,1
